name,opened_at,area,facilities,plants,notes,district,address,department,phone,image,lon,lat,area_size,search_text,is_dog_forbidden,has_dog_park,has_parking,is_hilly,has_restroom,has_store,has_lawn,has_water
북서울꿈의숲,2009.10.17,662543㎡,조경시설 : 청운답원 월영지 월광폭포 단풍숲 초화원 사슴동산 칠폭지 볼플라자 산책로 쉼터 데크 계류 옥상녹화 등 건축시설 : 방문자센터(서울디자인갤러리) 전망대 공연장(2) 미술관 창녕위궁재서 주차장(402대) 레스토랑(2) 카페(2) 기타시설 : 태양광발전시설 경사형엘리베이터(2) Open스튜디오 ,수 목 : 소나무 등 89종 207652주 초 화 : 국화 등 94종 202300본 잔 디 : 55664㎡,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강북구,서울특별시 강북구 월계로 173,북부공원여가센터,02-2289-4000,http://parks.seoul.go.kr/file/info/view.do?fIdx=1472,127.0407344,37.6233355,662543.0,조경시설 : 청운답원 월영지 월광폭포 단풍숲 초화원 사슴동산 칠폭지 볼플라자 산책로 쉼터 데크 계류 옥상녹화 등 건축시설 : 방문자센터(서울디자인갤러리) 전망대 공연장(2) 미술관 창녕위궁재서 주차장(402대) 레스토랑(2) 카페(2) 기타시설 : 태양광발전시설 경사형엘리베이터(2) Open스튜디오  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 소나무 등 89종 207652주 초 화 : 국화 등 94종 202300본 잔 디 : 55664㎡,False,False,True,False,False,False,False,False
서서울호수공원,2009.10.26,217946㎡,소리분수(노즐41개) 미디어벽천 실개천 건천(계류시설) 백인의 식탁 음수전 등 체육시설 : 축구장 (3010㎡)ㆍ농구장 1면(240㎡)ㆍ배드민턴장 4면(1050㎡) 철봉 등 12 종(53개) ,수 목 : 소나무 등 47종 1685주 관 목 : 눈주목 등 44종 13816주 초 화 : 원추리 수호초 맥문동 등 3종 5710본 잔디(23378㎡) : 금잔디 : 22961㎡ 및 양잔디(벤트크라스) 417㎡,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,양천구,서울특별시 양천구 남부순환로64길 20 (신월동),서부공원여가센터,02-2604-3004 ,http://parks.seoul.go.kr/file/info/view.do?fIdx=1473,126.8304789,37.5278392,217946.0,소리분수(노즐41개) 미디어벽천 실개천 건천(계류시설) 백인의 식탁 음수전 등 체육시설 : 축구장 (3010㎡)ㆍ농구장 1면(240㎡)ㆍ배드민턴장 4면(1050㎡) 철봉 등 12 종(53개)  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 소나무 등 47종 1685주 관 목 : 눈주목 등 44종 13816주 초 화 : 원추리 수호초 맥문동 등 3종 5710본 잔디(23378㎡) : 금잔디 : 22961㎡ 및 양잔디(벤트크라스) 417㎡,False,False,False,False,False,False,True,False
중랑캠핑숲,2010.11.20 ,179666㎥,조경시설  수경시설 : 2900㎡(분수연못 1120 테라스연못 440 계류 720 건천 620) 잔디광장 : 5000㎡(청소년문화존/Wi-Fi) 산 책 로 : 1767㎡(산책로 797 등산로 970) 조경수목 : 82473주(교목 2411 관목 80062) 기타녹지 : 90480㎡(지피식물 6000 잔디 14480 녹지 70000 초화 164000본)       휴양시설  캠 핑 장 : 47면(37200㎡/관리사무소 1동 화장실 1동 식기세척장 1동 운동시설 등)       교양시설  청소년독서실 : 936㎡(2층) 청소년커뮤니티센터 : 390㎡(3층) 생태학습존 청소년문화존 일부 : 24400㎡   관리시설 관리사무소 : 576㎡(공원 196 캠핑장 380/ 스파 화장실 매점 등) 주 차 장 : 68면(청소년문화존 58 가족캠프존 10) 공 원 등 : 136주 (공원등 90 보안등 46) ,,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,중랑구,서울특별시 중랑구 송림길 160(중랑캠핑숲)/중랑구 망우동 74(청소년체험의숲),북부공원여가센터 ,02-435-7168~9,http://parks.seoul.go.kr/file/info/view.do?fIdx=1474,127.1093075,37.6049896,179666.0,조경시설  수경시설 : 2900㎡(분수연못 1120 테라스연못 440 계류 720 건천 620) 잔디광장 : 5000㎡(청소년문화존/Wi-Fi) 산 책 로 : 1767㎡(산책로 797 등산로 970) 조경수목 : 82473주(교목 2411 관목 80062) 기타녹지 : 90480㎡(지피식물 6000 잔디 14480 녹지 70000 초화 164000본)       휴양시설  캠 핑 장 : 47면(37200㎡/관리사무소 1동 화장실 1동 식기세척장 1동 운동시설 등)       교양시설  청소년독서실 : 936㎡(2층) 청소년커뮤니티센터 : 390㎡(3층) 생태학습존 청소년문화존 일부 : 24400㎡   관리시설 관리사무소 : 576㎡(공원 196 캠핑장 380/ 스파 화장실 매점 등) 주 차 장 : 68면(청소년문화존 58 가족캠프존 10) 공 원 등 : 136주 (공원등 90 보안등 46)  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  ,False,False,False,True,True,True,True,False
솔밭근린공원,2004.1.28,34955㎡,"   - 조경시설: 생태연못, 그늘시렁, 산책로, 데크광장 등     - 운동시설: 배드민턴장(6면), 운동시설(27점) 등     - 어린이놀이터: 2개소    - 교양시설: 야외무대, 놀이마당, 조형물, 장기바둑쉼터 등    - 편익시설: 화장실, 음수대 등    - 관리시설: 관리사무소, 공원등, 안내표지판 등    - 수경시설: 바닥분수 63㎡    - 기   타 : 반려동물 산책로 약800m","수    목 : 소나무 약 1,000주 (60년 ~ 100년생) 초 화 류 : 옥잠화, 비비추, 원추리, 노루오줌, 하늘매발톱, 금낭화 등 약 340,000본",일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,강북구,서울특별시 강북구 우이동 80번지 일대,강북구청 공원녹지과,02-901-6953,http://parks.seoul.go.kr/file/info/view.do?fIdx=1526,127.0116241,37.652331,34955.0,"   - 조경시설: 생태연못, 그늘시렁, 산책로, 데크광장 등     - 운동시설: 배드민턴장(6면), 운동시설(27점) 등     - 어린이놀이터: 2개소    - 교양시설: 야외무대, 놀이마당, 조형물, 장기바둑쉼터 등    - 편익시설: 화장실, 음수대 등    - 관리시설: 관리사무소, 공원등, 안내표지판 등    - 수경시설: 바닥분수 63㎡    - 기   타 : 반려동물 산책로 약800m 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수    목 : 소나무 약 1,000주 (60년 ~ 100년생) 초 화 류 : 옥잠화, 비비추, 원추리, 노루오줌, 하늘매발톱, 금낭화 등 약 340,000본",False,False,False,False,True,False,False,True
금천체육공원(관악산),2001.6.1,18083㎡,전망대 목재데크길 다목적운동장 농구장 배드민턴장 간이무대 조합놀이대 황톳길 지압로 야외운동기구 등,수  목 : 소나무 느티나무 단풍나무 등,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,금천구,서울특별시 금천구 독산동 산118-4 일대 (금천체육공원),금천구청 공원녹지과,02-2627-1655,http://parks.seoul.go.kr/file/info/view.do?fIdx=1527,126.908681,37.468164,18083.0,전망대 목재데크길 다목적운동장 농구장 배드민턴장 간이무대 조합놀이대 황톳길 지압로 야외운동기구 등 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수  목 : 소나무 느티나무 단풍나무 등,False,False,False,False,False,False,False,False
금천폭포근린공원,2008.10.20,4835㎡,문화회관 2020㎡ 인공폭포(L30 x H12m) 공원시설 전망대 등,수 목 : 장송 왕벚나무 단풍나무 산수유 배롱나무 황매화 남천 등 초 화 : 비비추 벌개미취 노루오줌 맥문동 옥잠화 돌단풍 금낭화 등,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,금천구,서울특별시 금천구 시흥대로38길 61(시흥동 937-2),금천구 공원녹지과,02-2627-1657 ,http://parks.seoul.go.kr/file/info/view.do?fIdx=1528,126.9040127,37.4468663,4835.0,문화회관 2020㎡ 인공폭포(L30 x H12m) 공원시설 전망대 등 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 장송 왕벚나무 단풍나무 산수유 배롱나무 황매화 남천 등 초 화 : 비비추 벌개미취 노루오줌 맥문동 옥잠화 돌단풍 금낭화 등,False,False,False,False,False,False,False,False
만수천공원(관악산),2008.9.12,19650 ㎡,체육시설 : 생활체육시설 독산테니스장(8면) 배드민턴장(2개소) 다목적 광장 편익시설 : 정자(3동) 화장실(2개소) 만수천 약수터,수 목 : 산벚나무 산사나무 복자기 산딸나무 팥배나무 생강나무 등 초 화 : 비비추 벌개미취 노루오줌 쑥부쟁이 옥잠화 돌단풍. 맥문동 감국 등 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,금천구,서울특별시 금천구 독산동 산8 일대,금천구청 공원녹지과,02-2627-1662,http://parks.seoul.go.kr/file/info/view.do?fIdx=1529,126.9090028,37.4734274,19650.0,체육시설 : 생활체육시설 독산테니스장(8면) 배드민턴장(2개소) 다목적 광장 편익시설 : 정자(3동) 화장실(2개소) 만수천 약수터 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 산벚나무 산사나무 복자기 산딸나무 팥배나무 생강나무 등 초 화 : 비비추 벌개미취 노루오줌 쑥부쟁이 옥잠화 돌단풍. 맥문동 감국 등 ,False,False,False,False,True,False,False,False
발바닥공원,2002,7000㎡,기반시설 : 산책로 조경시설 : 관상용식수대 그늘시렁 연못 휴양시설 : 정자 운동시설 : 체력단련시설 편익시설 : 화장실 지압보도 관리시설 : 도봉환경교실,수 목 : 소나무 측백나무 조팝나무 덜꿩나무 감국 등 초 화 : 야생 초화류 31종 꽃창포 검정말 수련애기부들 비비추 돌단풍 등 습지식물 비비추 벌개미취 노루오줌 쑥부쟁이 옥잠화 돌단풍. 맥문동 감국 등 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,도봉구,서울특별시 도봉구 시루봉로6길 33,도봉구청 공원녹지과,02-2091-3772,http://parks.seoul.go.kr/file/info/view.do?fIdx=1530,127.031982,37.6597135,7000.0,기반시설 : 산책로 조경시설 : 관상용식수대 그늘시렁 연못 휴양시설 : 정자 운동시설 : 체력단련시설 편익시설 : 화장실 지압보도 관리시설 : 도봉환경교실 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 소나무 측백나무 조팝나무 덜꿩나무 감국 등 초 화 : 야생 초화류 31종 꽃창포 검정말 수련애기부들 비비추 돌단풍 등 습지식물 비비추 벌개미취 노루오줌 쑥부쟁이 옥잠화 돌단풍. 맥문동 감국 등 ,False,False,False,False,True,False,False,False
월천근린공원,1988,10712㎡,기반시설 : 산책로 조경시설 : 관상용식수대 그늘시렁 연못 휴양시설 : 정자 장의자 운동시설 : 배드민턴장 체력단련시설 유희시설 : 그네 미끄럼틀 시솔 조합놀이대 등 편익시설 : 화장실 음수대 관리시설 : 공원등 안내판,수 목 : 메타세콰이어 측백나무 조팝나무 덜꿩나무 꽃창포 비비추 돌단풍 등,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,도봉구,서울특별시 도봉구 창동 28번지,도봉구청 공원녹지과,02-2091-3756,http://parks.seoul.go.kr/file/info/view.do?fIdx=1531,127.0509895,37.6473889,10712.0,기반시설 : 산책로 조경시설 : 관상용식수대 그늘시렁 연못 휴양시설 : 정자 장의자 운동시설 : 배드민턴장 체력단련시설 유희시설 : 그네 미끄럼틀 시솔 조합놀이대 등 편익시설 : 화장실 음수대 관리시설 : 공원등 안내판 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 메타세콰이어 측백나무 조팝나무 덜꿩나무 꽃창포 비비추 돌단풍 등,False,False,False,False,True,False,False,True
용두근린공원,2010.3.25,17182㎡,"조경시설 : 연못 분수 그늘시렁 편의시설 : 음수대 휴게소 야외전시장 관리시설 : 공원안내판 관리동 기반시설 : 스마트쉼터, 도로 진입광장 휴게광장 ",수 목 : 소나무 상수리 졸참 신갈 팥배 생강 산벚 찔레 국수 병꽃 산초 진달래 초 화 : 구절초 맥문동 비비추 송악 수호초 원추리 등 수생식물 : 수련 어리연꽃 물옥잠 창포 애기부들 줄 ,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,동대문구,서울특별시 동대문구 용두동 34-1번지 일대,동대문구청 정원도시과,02-2127-4775,http://parks.seoul.go.kr/file/info/view.do?fIdx=1532,127.0390042,37.5732791,17182.0,"조경시설 : 연못 분수 그늘시렁 편의시설 : 음수대 휴게소 야외전시장 관리시설 : 공원안내판 관리동 기반시설 : 스마트쉼터, 도로 진입광장 휴게광장  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 소나무 상수리 졸참 신갈 팥배 생강 산벚 찔레 국수 병꽃 산초 진달래 초 화 : 구절초 맥문동 비비추 송악 수호초 원추리 등 수생식물 : 수련 어리연꽃 물옥잠 창포 애기부들 줄 ",False,False,False,False,False,False,False,True
상암근린공원,2006.1.1,160349.3㎡,조경시설 : 생태연못 생태습지 암석원 그늘시렁 정자 등 편의시설 : 화장실 연식의자 등 관리시설 : 종합안내판 공원등 관리사무소 모유수유실 유모차대여소 등 기반시설 : 운동기구(어깨손목돌리기 등 7종 10조) ,수 목 : 느티나무 서어나무 은행나무 중국단풍 청단풍 측백나무 쥐똥나무 조팝나무 등 초 화 : 수생식물(노랑어리연 수련 노랑꽃창포 생이가래 부래옥잠 등),일반사항 평지형 공원으로 공원 입구 옆 10대 주차가능한 주차장이 있으며 무료로 공원이용프로그램을 운영하고 있으며 선착순 접수를 받고 있습니다. ,마포구,서울특별시 마포구 상암동 1761,마포구청 공원녹지과,02-3153-9553,http://parks.seoul.go.kr/file/info/view.do?fIdx=1533,126.8859012,37.5760106,160349.3,조경시설 : 생태연못 생태습지 암석원 그늘시렁 정자 등 편의시설 : 화장실 연식의자 등 관리시설 : 종합안내판 공원등 관리사무소 모유수유실 유모차대여소 등 기반시설 : 운동기구(어깨손목돌리기 등 7종 10조)  일반사항 평지형 공원으로 공원 입구 옆 10대 주차가능한 주차장이 있으며 무료로 공원이용프로그램을 운영하고 있으며 선착순 접수를 받고 있습니다.  수 목 : 느티나무 서어나무 은행나무 중국단풍 청단풍 측백나무 쥐똥나무 조팝나무 등 초 화 : 수생식물(노랑어리연 수련 노랑꽃창포 생이가래 부래옥잠 등),False,False,True,False,True,False,False,False
와우근린공원,1940.3.12,87432.4㎡,배드민턴장 약수터 농구장 조깅트랙 체력단련장 지압보도 광장,,일반사항 산지형 공원으로 별도로 공원내 주차장이 없으며 무료로 실내배드민턴장 농구장 게이트볼장을 시민 누구나 사용하실 수 있습니다.  공통사항 실내배드민턴장 이용시간 : 새벽 6시 ~ 밤 10시 ,마포구,서울특별시 마포구 창전동 3-193번지 일대(홍익대 뒷산),마포구청 공원녹지과,02-3153-9553,http://parks.seoul.go.kr/file/info/view.do?fIdx=1534,126.9289936,37.5517298,87432.4,배드민턴장 약수터 농구장 조깅트랙 체력단련장 지압보도 광장 일반사항 산지형 공원으로 별도로 공원내 주차장이 없으며 무료로 실내배드민턴장 농구장 게이트볼장을 시민 누구나 사용하실 수 있습니다.  공통사항 실내배드민턴장 이용시간 : 새벽 6시 ~ 밤 10시  ,False,False,True,False,False,False,False,False
금호근린공원,1976.5.3 ,"13,467.8㎡   ",체육관 경로당 청소년 문화회관 어린이집 그늘시렁 음수대 평의자 등의자 운동시설물 공원등 종합안내간판 등 ,수 목 : 소나무 서양측백 선주목 때죽나무 이팝나무 청단풍 왕벗나무 눈주목 사철나무 등 초 화 : 구절초 꽃범의 꼬리 노랑꽃창포 벌개미취 비비추 수호초 옥잠화 원추리 등,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,성동구,서울특별시 성동구 장터1길 18,성동구청 공원녹지과,02-2286-5655,http://parks.seoul.go.kr/file/info/view.do?fIdx=1535,127.0189457,37.5494726,13.0,체육관 경로당 청소년 문화회관 어린이집 그늘시렁 음수대 평의자 등의자 운동시설물 공원등 종합안내간판 등  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 소나무 서양측백 선주목 때죽나무 이팝나무 청단풍 왕벗나무 눈주목 사철나무 등 초 화 : 구절초 꽃범의 꼬리 노랑꽃창포 벌개미취 비비추 수호초 옥잠화 원추리 등,False,False,False,False,False,False,False,True
달맞이근린공원,2007.12.2,"63,411.4㎡",경로당 어린이놀이터 배드민턴장 화장실 음수대 공원등,수 목 : 아카시아 개나리 스트로브잣나무 느티나무 은행나무 단풍나무 무궁화 영산홍 자산홍 회양목 등 초 화 : 줄사철 맥문동 비비추 등,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,성동구,서울특별시 성동구 옥수동 산1-1,성동구청 공원녹지과,02-2286-5655,http://parks.seoul.go.kr/file/info/view.do?fIdx=1536,127.0212054,37.543564,63.0,경로당 어린이놀이터 배드민턴장 화장실 음수대 공원등 일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 아카시아 개나리 스트로브잣나무 느티나무 은행나무 단풍나무 무궁화 영산홍 자산홍 회양목 등 초 화 : 줄사철 맥문동 비비추 등,False,False,False,False,True,False,False,True
문정근린공원,2006.3,49972㎡,조경시설 : 바닥분수 초가정자 사각정자 휴게벤치 등 기반시설 : 경화토포장로 마사토산책로 등 ,수 목 : 소나무 메타세콰이아 은행나무 등 38종 30966주,공원을 깨끗하게 이용합시다. 대중교통을 이용해주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,송파구,서울특별시 송파구 문정동 18-4,송파구청 공원녹지과,02-400-0978,http://parks.seoul.go.kr/file/info/view.do?fIdx=1537,127.1275819,37.4862156,49972.0,조경시설 : 바닥분수 초가정자 사각정자 휴게벤치 등 기반시설 : 경화토포장로 마사토산책로 등  공원을 깨끗하게 이용합시다. 대중교통을 이용해주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  수 목 : 소나무 메타세콰이아 은행나무 등 38종 30966주,False,False,False,False,False,False,False,False
문화예술공원,1994.10.25,"74,385㎡",놀이마당 중앙광장 잔디광장 야외무대 원두막 1동 조각작품 12개소 모래놀이터 등 ,,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,서초구,서울특별시 서초구 바우뫼로12길 40 (양재동),서초구청 푸른도시과,02-2155-6865,http://parks.seoul.go.kr/file/info/view.do?fIdx=1539,127.030517,37.467654,74.0,놀이마당 중앙광장 잔디광장 야외무대 원두막 1동 조각작품 12개소 모래놀이터 등  일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 목줄을 채우고 배설물은 스스로 치웁니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다.  ,False,False,False,False,False,False,True,False
